Provincia;Población;Latitud;Longitud;Habitantes
Toledo;Mohedas de la Jara;39,60504;-5,143276;502
Toledo;Montearagón;39,96447;-4,632734;575
Toledo;Montesclaros;40,10761;-4,938467;434
Toledo;Mora;39,68426;-3,773487;10554
Toledo;Nambroca;39,79691;-3,943745;3666
Toledo;Nava de Ricomalillo (La);39,65143;-4,990208;639
Toledo;Navahermosa;39,63567;-4,469614;4338
Toledo;Navalcán;40,06983;-5,092264;2390
Toledo;Navalmoralejo;39,73903;-5,142811;74
Toledo;Navalmorales (Los);39,72627;-4,639593;2773
Toledo;Navalucillos (Los);39,666;-4,642211;2677
Toledo;Navamorcuende;40,15771;-4,785211;689
Toledo;Noblejas;39,98035;-3,439631;3521
Toledo;Noez;39,74052;-4,184025;928
Toledo;Nombela;40,15645;-4,502765;1035
Toledo;Novés;40,04707;-4,272139;2712
Toledo;Numancia de la Sagra;40,07499;-3,854127;4605
Toledo;Nuño Gómez;40,11466;-4,620405;186
Toledo;Ocaña;39,96031;-3,499733;9468
Toledo;Olías del Rey;39,94308;-3,986718;6656
Toledo;Ontígola;40,00346;-3,572239;3665
Toledo;Orgaz;39,64753;-3,874646;2843
Toledo;Oropesa;39,91914;-5,173415;2937
Toledo;Otero;40,00064;-4,515163;350
Toledo;Palomeque;40,11916;-3,963299;917
Toledo;Pantoja;40,0439;-3,836551;3441
Toledo;Paredes de Escalona;40,20581;-4,428842;168
Toledo;Parrillas;40,06106;-5,063858;417
Toledo;Pelahustán;40,17627;-4,596936;381
Toledo;Pepino;40,03209;-4,802787;2270
Toledo;Polán;39,78912;-4,1682;4047
Toledo;Portillo de Toledo;40,0639;-4,229168;2211
Toledo;Puebla de Almoradiel (La);39,59846;-3,118667;6122
Toledo;Puebla de Montalbán (La);39,8645;-4,358903;8431
Toledo;Pueblanueva (La);39,91259;-4,679905;2343
Toledo;Puente del Arzobispo (El);39,80316;-5,172055;1458
Toledo;Puerto de San Vicente;39,52443;-5,114378;210
Toledo;Pulgar;39,69444;-4,152859;1681
Toledo;Quero;39,50893;-3,24591;1313
Toledo;Quintanar de la Orden;39,59079;-3,042736;12736
Toledo;Quismondo;40,10527;-4,324175;1689
Toledo;Real de San Vicente (El);40,13696;-4,690419;1097
Toledo;Recas;40,05353;-3,992467;3727
Toledo;Retamoso de la Jara;39,74334;-4,755482;125
Toledo;Rielves;39,96081;-4,192946;738
Toledo;Robledo del Mazo;39,60931;-4,90525;390
Toledo;Romeral (El);39,70677;-3,431007;789
Toledo;San Bartolomé de las Abiertas;39,83086;-4,717926;577
Toledo;San Martín de Montalbán;39,70229;-4,389698;795
Toledo;San Martín de Pusa;39,7843;-4,632938;841
Toledo;San Pablo de los Montes;39,53926;-4,331608;2220
Toledo;San Román de los Montes;40,0689;-4,7318;1747
Toledo;Santa Ana de Pusa;39,76367;-4,715439;466
Toledo;Santa Cruz de la Zarza;39,98323;-3,185218;4929
Toledo;Santa Cruz del Retamar;40,11898;-4,241545;2972
Toledo;Santa Olalla;40,02426;-4,428266;3465
Toledo;Santo Domingo-Caudilla;40,012;-4,326;994
Toledo;Sartajada;40,21156;-4,791722;108
Toledo;Segurilla;40,0226;-4,864883;1220
Toledo;Seseña;40,10443;-3,697418;16231
Toledo;Sevilleja de la Jara;39,57607;-4,962416;890
Toledo;Sonseca;39,67621;-3,973744;11265
Toledo;Sotillo de las Palomas;40,10486;-4,82735;224
Toledo;Talavera de la Reina;39,9598;-4,834432;88856
Toledo;Tembleque;39,69833;-3,503289;2376
Toledo;Toboso (El);39,51261;-2,99514;2219
Toledo;Toledo;39,85678;-4,024476;82291
Toledo;Torralba de Oropesa;39,9325;-5,15255;276
Toledo;Torre de Esteban Hambrán (La);40,16903;-4,217501;1775
Toledo;Torrecilla de la Jara;39,70379;-4,771836;303
Toledo;Torrico;39,83018;-5,227055;846
Toledo;Torrijos;39,98128;-4,284419;13117
Toledo;Totanés;39,71007;-4,226097;429
Toledo;Turleque;39,60171;-3,61375;942
Toledo;Ugena;40,15582;-3,876736;5170
Toledo;Urda;39,41178;-3,716074;3136
Toledo;Valdeverdeja;39,79899;-5,246643;720
Toledo;Valmojado;40,20454;-4,0909;3806
Toledo;Velada;39,98071;-4,979115;2765
Toledo;Ventas con Peña Aguilera (Las);39,61103;-4,230424;1338
Toledo;Ventas de Retamosa (Las);40,15533;-4,113943;2873
Toledo;Ventas de San Julián (Las);40,00876;-5,294204;236
Toledo;Villa de Don Fadrique (La);39,61808;-3,2179;4206
Toledo;Villacañas;39,62555;-3,331701;10645
Toledo;Villafranca de los Caballeros;39,42597;-3,359463;5561
Toledo;Villaluenga de la Sagra;40,02728;-3,911721;3887
Toledo;Villamiel de Toledo;39,98216;-4,126972;862
Toledo;Villaminaya;39,71175;-3,871097;592
Toledo;Villamuelas;39,81754;-3,732577;737
Toledo;Villanueva de Alcardete;39,6734;-3,012378;3783
Toledo;Villanueva de Bogas;39,7242;-3,657612;780
Toledo;Villarejo de Montalbán;39,76913;-4,57295;73
Toledo;Villarrubia de Santiago;39,98702;-3,368908;2936
Toledo;Villaseca de la Sagra;39,96093;-3,882071;1806
Toledo;Villasequilla;39,87814;-3,73029;2632
Toledo;Villatobas;39,90173;-3,32405;2707
Toledo;Viso de San Juan (El);40,14274;-3,920716;3319
Toledo;Yébenes (Los);39,58142;-3,870618;6479
Toledo;Yeles;40,12237;-3,805358;4544
Toledo;Yepes;39,90262;-3,622163;5200
Toledo;Yuncler;40,04062;-3,903411;3332
Toledo;Yunclillos;40,02176;-3,990554;794
Toledo;Yuncos;40,0842;-3,875736;9185
Ávila;Adanero;40,94591;-4,606659;295
Ávila;Adrada (La);40,29935;-4,634857;2734
Ávila;Albornos;40,83842;-4,881355;243
Ávila;Aldeanueva de Santa Cruz;40,38176;-5,419435;151
Ávila;Aldeaseca;41,04952;-4,817433;263
Ávila;Aldehuela (La);40,79458;-4,763939;210
Ávila;Amavida;40,57338;-5,066842;183
Ávila;Arenal (El);40,26487;-5,087197;1046
Ávila;Arenas de San Pedro;40,20872;-5,091141;6830
Ávila;Arevalillo;40,58731;-5,370576;118
Ávila;Arévalo;41,06443;-4,721681;8074
Ávila;Aveinte;40,78237;-4,837343;106
Ávila;Avellaneda;40,38853;-5,388019;31
Ávila;Ávila;40,65642;-4,700323;56855
Ávila;Barco de Ávila (El);40,35711;-5,523521;2721
Ávila;Barraco (El);40,47881;-4,638284;2152
Ávila;Barromán;41,06509;-4,931392;223
Ávila;Becedas;40,40503;-5,634871;300
Ávila;Becedillas;40,53734;-5,324924;133
Ávila;Bercial de Zapardiel;41,04642;-4,969301;245
Ávila;Berlanas (Las);40,80299;-4,760686;356
Ávila;Bernuy-Zapardiel;40,97598;-4,943945;152
Ávila;Berrocalejo de Aragona;40,69409;-4,594394;50
Ávila;Blascomillán;40,80138;-5,088691;224
Ávila;Blasconuño de Matacabras;41,1234;-4,990178;17
Ávila;Blascosancho;40,87781;-4,635879;133
Ávila;Bohodón (El);40,91633;-4,730068;156
Ávila;Bohoyo;40,31496;-5,441185;353
Ávila;Bonilla de la Sierra;40,53089;-5,264956;136
Ávila;Brabos;40,77847;-4,937897;60
Ávila;Bularros;40,72449;-4,865047;85
Ávila;Burgohondo;40,41368;-4,786215;1278
Ávila;Cabezas de Alambre;40,9404;-4,842389;181
Ávila;Cabezas del Pozo;41,00153;-4,955734;106
Ávila;Cabezas del Villar;40,71527;-5,209755;359
Ávila;Cabizuela;40,90104;-4,800335;121
Ávila;Canales;41,00328;-4,900349;52
Ávila;Candeleda;40,15509;-5,239784;5166
Ávila;Cantiveros;40,9527;-4,954445;151
Ávila;Cardeñosa;40,74177;-4,745263;532
Ávila;Carrera (La);40,34768;-5,554624;214
Ávila;Casas del Puerto;40,52906;-5,198162;118
Ávila;Casasola;40,66874;-4,826726;110
Ávila;Casavieja;40,28105;-4,766778;1599
Ávila;Casillas;40,32428;-4,57237;853
Ávila;Castellanos de Zapardiel;41,08524;-4,909803;109
Ávila;Cebreros;40,45507;-4,464714;3501
Ávila;Cepeda la Mora;40,45761;-5,048178;104
Ávila;Chamartín;40,70156;-4,958119;93
Ávila;Cillán;40,70498;-4,978228;124
Ávila;Cisla;40,96485;-5,012189;154
Ávila;Colilla (La);40,6473;-4,766521;325
Ávila;Collado de Contreras;40,88665;-4,927863;220
Ávila;Collado del Mirón;40,5528;-5,353886;44
Ávila;Constanzana;40,93854;-4,874399;138
Ávila;Crespos;40,87341;-4,969728;591
Ávila;Cuevas del Valle;40,29244;-5,010546;535
Ávila;Diego del Carpio;40,6625;-5,340833;192
Ávila;Donjimeno;40,95966;-4,845067;104
Ávila;Donvidas;41,08922;-4,807941;46
Ávila;Espinosa de los Caballeros;41,00935;-4,650817;111
Ávila;Flores de Ávila;40,93462;-5,078152;364
Ávila;Fontiveros;40,9306;-4,967885;882
Ávila;Fresnedilla;40,23157;-4,621687;104
Ávila;Fresno (El);40,61371;-4,757426;550
Ávila;Fuente el Saúz;40,97907;-4,910458;230
Ávila;Fuentes de Año;41,01748;-4,897614;154
Ávila;Gallegos de Altamiros;40,70929;-4,899144;67
Ávila;Gallegos de Sobrinos;40,71639;-5,111902;81
Ávila;Garganta del Villar;40,45007;-5,105528;52
Ávila;Gavilanes;40,27752;-4,851113;631
Ávila;Gemuño;40,59291;-4,782099;169
Ávila;Gil García;40,29817;-5,593304;40
Ávila;Gilbuena;40,41522;-5,605305;93
Ávila;Gimialcón;40,87731;-5,122354;94
Ávila;Gotarrendura;40,82674;-4,739214;196
Ávila;Grandes y San Martín;40,75497;-4,957851;41
Ávila;Guisando;40,22166;-5,139702;598
Ávila;Gutierre-Muñoz;40,98325;-4,638578;100
Ávila;Hernansancho;40,85752;-4,729424;210
Ávila;Herradón de Pinares;40,57639;-4,531389;560
Ávila;Herreros de Suso;40,80199;-5,038302;171
Ávila;Higuera de las Dueñas;40,23775;-4,601235;328
Ávila;Hija de Dios (La);40,53144;-4,965749;81
Ávila;Horcajada (La);40,43745;-5,466582;605
Ávila;Horcajo de las Torres;41,0651;-5,090805;619
Ávila;Hornillo (El);40,24966;-5,104175;359
Ávila;Hoyo de Pinares (El);40,50175;-4,422359;2401
Ávila;Hoyocasero;40,39886;-4,975904;360
Ávila;Hoyorredondo;40,46219;-5,409976;91
Ávila;Hoyos de Miguel Muñoz;40,39286;-5,06712;45
Ávila;Hoyos del Collado;40,35938;-5,201206;38
Ávila;Hoyos del Espino;40,35726;-5,173525;469
Ávila;Hurtumpascual;40,69209;-5,112507;81
Ávila;Junciana;40,41014;-5,557674;84
Ávila;Langa;41,00771;-4,859519;536
Ávila;Lanzahíta;40,20398;-4,937142;969
Ávila;Llanos de Tormes (Los);40,32849;-5,500204;93
Ávila;Losar del Barco (El);40,39238;-5,539316;127
Ávila;Madrigal de las Altas Torres;41,08944;-4,998767;1677
Ávila;Maello;40,81118;-4,5088;747
Ávila;Malpartida de Corneja;40,52113;-5,351212;148
Ávila;Mamblas;41,01953;-5,011209;230
Ávila;Mancera de Arriba;40,79102;-5,147208;101
Ávila;Manjabálago;40,6643;-5,076167;44
Ávila;Marlín;40,71137;-4,829782;40
Ávila;Martiherrero;40,67412;-4,781778;274
Ávila;Martínez;40,63086;-5,348361;169
Ávila;Mediana de Voltoya;40,7007;-4,563919;109
Ávila;Medinilla;40,43935;-5,617625;140
Ávila;Mengamuñoz;40,50863;-5,005374;67
Ávila;Mesegar de Corneja;40,50275;-5,301532;82
Ávila;Mijares;40,29747;-4,836677;834
Ávila;Mingorría;40,75072;-4,665422;444
Ávila;Mirón (El);40,53179;-5,405205;172
Ávila;Mironcillo;40,55497;-4,825576;119
Ávila;Mirueña de los Infanzones;40,73749;-5,090713;127
Ávila;Mombeltrán;40,25992;-5,01777;1220
Ávila;Monsalupe;40,76863;-4,781026;63
Ávila;Moraleja de Matacabras;41,10721;-4,957326;50
Ávila;Muñana;40,59051;-5,014978;527
Ávila;Muñico;40,70657;-5,026659;127
Ávila;Muñogalindo;40,6028;-4,900547;408
Ávila;Muñogrande;40,82127;-4,922052;77
Ávila;Muñomer del Peco;40,85851;-4,880385;151
Ávila;Muñopepe;40,63546;-4,818228;104
Ávila;Muñosancho;40,92184;-5,035893;114
Ávila;Muñotello;40,54302;-5,040777;92
Ávila;Narrillos del Álamo;40,56697;-5,466862;101
Ávila;Narrillos del Rebollar;40,66433;-4,964759;51
Ávila;Narros de Saldueña;40,87524;-4,869534;140
Ávila;Narros del Castillo;40,85886;-5,059597;181
Ávila;Narros del Puerto;40,54162;-4,991971;41
Ávila;Nava de Arévalo;40,97843;-4,775988;906
Ávila;Nava del Barco;40,29252;-5,540213;115
Ávila;Navacepedilla de Corneja;40,48594;-5,184513;113
Ávila;Navadijos;40,42566;-5,08356;60
Ávila;Navaescurial;40,47199;-5,277838;58
Ávila;Navahondilla;40,32642;-4,495955;335
Ávila;Navalacruz;40,44016;-4,932515;262
Ávila;Navalmoral;40,45965;-4,7686;464
Ávila;Navalonguilla;40,27827;-5,501873;329
Ávila;Navalosa;40,40134;-4,931455;394
Ávila;Navalperal de Pinares;40,59454;-4,410842;966
Ávila;Navalperal de Tormes;40,35288;-5,300556;122
Ávila;Navaluenga;40,41096;-4,707685;2245
Ávila;Navaquesera;40,42503;-4,908706;32
Ávila;Navarredonda de Gredos;40,36239;-5,13352;461
Ávila;Navarredondilla;40,45349;-4,821207;246
Ávila;Navarrevisca;40,36426;-4,89544;340
Ávila;Navas del Marqués (Las);40,60316;-4,326336;5784
Ávila;Navatalgordo;40,41558;-4,872152;279
Ávila;Navatejares;40,33571;-5,530873;74
Ávila;Neila de San Miguel;40,42363;-5,651734;93
Ávila;Niharra;40,5894;-4,839691;170
Ávila;Ojos-Albos;40,7065;-4,51648;65
Ávila;Orbita;40,99851;-4,647501;96
Ávila;Oso (El);40,84169;-4,770429;198
Ávila;Padiernos;40,6211;-4,845123;258
Ávila;Pajares de Adaja;40,92365;-4,64045;194
Ávila;Palacios de Goda;41,1171;-4,783861;455
Ávila;Papatrigo;40,86782;-4,834677;268
Ávila;Parral (El);40,7973;-4,990441;115
Ávila;Pascualcobo;40,65711;-5,276952;36
Ávila;Pedro-Rodríguez;40,93684;-4,784845;221
Ávila;Pedro Bernardo;40,24287;-4,914765;1017
Ávila;Peguerinos;40,62729;-4,232728;342
Ávila;Peñalba de Ávila;40,77176;-4,747359;133
Ávila;Piedrahíta;40,46339;-5,328194;2055
Ávila;Piedralaves;40,31736;-4,69809;2250
Ávila;Poveda;40,5669;-5,079698;70
Ávila;Poyales del Hoyo;40,17289;-5,166279;607
Ávila;Pozanco;40,8014;-4,66711;58
Ávila;Pradosegar;40,55083;-5,071213;156
Ávila;Puerto Castilla;40,28954;-5,629994;122
Ávila;Rasueros;41,0232;-5,074331;258
Ávila;Riocabado;40,8301;-4,803108;194
Ávila;Riofrío;40,54721;-4,777152;257
Ávila;Rivilla de Barajas;40,9013;-4,987929;72
Ávila;Salobral;40,61165;-4,811044;122
Ávila;Salvadiós;40,877;-5,096365;95
Ávila;San Bartolomé de Béjar;40,40808;-5,662875;46
Ávila;San Bartolomé de Corneja;40,49294;-5,385234;66
Ávila;San Bartolomé de Pinares;40,54251;-4,539612;641
Ávila;San Esteban de los Patos;40,74583;-4,624889;26
Ávila;San Esteban de Zapardiel;41,093;-4,900951;54
Ávila;San Esteban del Valle;40,27536;-4,980085;865
Ávila;San García de Ingelmos;40,76964;-5,116322;118
Ávila;San Juan de Gredos;40,36386;-5,237109;366
Ávila;San Juan de la Encinilla;40,82997;-4,838498;103
Ávila;San Juan de la Nava;40,47903;-4,682141;538
Ávila;San Juan del Molinillo;40,45938;-4,818235;297
Ávila;San Juan del Olmo;40,6527;-5,049766;123
Ávila;San Lorenzo de Tormes;40,37025;-5,48815;56
Ávila;San Martín de la Vega del Alberche;40,43062;-5,156746;217
Ávila;San Martín del Pimpollar;40,36848;-5,055604;240
Ávila;San Miguel de Corneja;40,4868;-5,287448;82
Ávila;San Miguel de Serrezuela;40,67038;-5,287457;161
Ávila;San Pascual;40,88227;-4,756086;52
Ávila;San Pedro del Arroyo;40,80069;-4,870896;521
Ávila;San Vicente de Arévalo;40,9677;-4,799979;207
Ávila;Sanchidrián;40,89338;-4,581257;856
Ávila;Sanchorreja;40,66479;-4,915372;106
Ávila;Santa Cruz de Pinares;40,54183;-4,57963;191
Ávila;Santa Cruz del Valle;40,25078;-5,003672;480
Ávila;Santa María de los Caballeros;40,38877;-5,451696;100
Ávila;Santa María del Arroyo;40,59944;-4,922258;107
Ávila;Santa María del Berrocal;40,50954;-5,406222;493
Ávila;Santa María del Cubillo;40,7425;-4,472222;349
Ávila;Santa María del Tiétar;40,30389;-4,555526;640
Ávila;Santiago del Collado;40,43356;-5,356558;218
Ávila;Santiago del Tormes;40,36666;-5,366667;153
Ávila;Santo Domingo de las Posadas;40,81218;-4,633421;78
Ávila;Santo Tomé de Zabarcos;40,78664;-4,910215;86
Ávila;Serrada (La);40,63132;-4,792297;128
Ávila;Serranillos;40,33594;-4,911497;297
Ávila;Sigeres;40,79939;-4,932576;63
Ávila;Sinlabajos;41,07727;-4,831933;151
Ávila;Solana de Ávila;40,31465;-5,615701;156
Ávila;Solana de Rioalmar;40,73724;-5,010678;244
Ávila;Solosancho;40,55363;-4,906135;974
Ávila;Sotalbo;40,54151;-4,849229;268
Ávila;Sotillo de la Adrada;40,29404;-4,585647;4769
Ávila;Tiemblo (El);40,41628;-4,503831;4337
Ávila;Tiñosillos;40,93408;-4,72748;843
Ávila;Tolbaños;40,75098;-4,581374;108
Ávila;Tormellas;40,30432;-5,511548;73
Ávila;Tornadizos de Ávila;40,62614;-4,615232;426
Ávila;Torre (La);40,58926;-4,965192;287
Ávila;Tórtoles;40,5609;-5,261655;87
Ávila;Umbrías;40,31298;-5,578032;139
Ávila;Vadillo de la Sierra;40,60506;-5,122006;93
Ávila;Valdecasa;40,65955;-5,012668;74
Ávila;Vega de Santa María;40,83594;-4,64183;103
Ávila;Velayos;40,84094;-4,622241;245
Ávila;Villaflor;40,7584;-4,874116;139
Ávila;Villafranca de la Sierra;40,49773;-5,230729;155
Ávila;Villanueva de Ávila;40,37959;-4,821985;259
Ávila;Villanueva de Gómez;40,88379;-4,715201;151
Ávila;Villanueva del Aceral;41,04132;-4,852352;159
Ávila;Villanueva del Campillo;40,57825;-5,179864;122
Ávila;Villar de Corneja;40,47478;-5,43251;51
Ávila;Villarejo del Valle;40,28594;-4,997665;451
Ávila;Villatoro;40,55616;-5,111281;200
Ávila;Viñegra de Moraña;40,84931;-4,922153;64
Ávila;Vita;40,81179;-5,005141;99
Ávila;Zapardiel de la Cañada;40,60593;-5,340081;126
Ávila;Zapardiel de la Ribera;40,35575;-5,328642;131
Burgos;Abajas;42,62347;-3,580227;26
Burgos;Adrada de Haza;41,59426;-3,821794;252
Burgos;Aguas Cándidas;42,71609;-3,501816;61
Burgos;Aguilar de Bureba;42,59014;-3,328738;70
Burgos;Albillos;42,27642;-3,790607;212
Burgos;Alcocero de Mola;42,47314;-3,357422;41
Burgos;Alfoz de Bricia;42,89667;-3,879167;97
Burgos;Alfoz de Quintanadueñas;42,38503;-3,734942;1787
Burgos;Alfoz de Santa Gadea;42,95555;-3,950556;115
Burgos;Altable;42,60335;-3,077159;54
Burgos;Altos (Los);42,80861;-3,631667;205
Burgos;Ameyugo;42,65606;-3,061546;97
Burgos;Anguix;41,75338;-3,931955;157
Burgos;Aranda de Duero;41,67171;-3,686569;32928
Burgos;Arandilla;41,73776;-3,428753;182
Burgos;Arauzo de Miel;41,86012;-3,38779;338
Burgos;Arauzo de Salce;41,81974;-3,412258;69
Burgos;Arauzo de Torre;41,79853;-3,422723;96
Burgos;Arcos;42,26453;-3,755465;1071
Burgos;Arenillas de Riopisuerga;42,35673;-4,233235;186
Burgos;Arija;42,99424;-3,944695;185
Burgos;Arlanzón;42,3228;-3,458243;438
Burgos;Arraya de Oca;42,41536;-3,397841;48
Burgos;Atapuerca;42,37701;-3,507772;208
Burgos;Ausines (Los);42,22558;-3,597602;143
Burgos;Avellanosa de Muñó;41,98373;-3,824701;136
Burgos;Bahabón de Esgueva;41,86199;-3,729234;118
Burgos;Balbases (Los);42,215;-4,062593;373
Burgos;Baños de Valdearados;41,76987;-3,556313;400
Burgos;Bañuelos de Bureba;42,50111;-3,280796;32
Burgos;Barbadillo de Herreros;42,21489;-3,150055;117
Burgos;Barbadillo del Mercado;42,03931;-3,358344;154
Burgos;Barbadillo del Pez;42,11964;-3,228537;87
Burgos;Barrio de Muñó;42,17502;-4,007208;30
Burgos;Barrios de Bureba (Los);42,64565;-3,391559;224
Burgos;Barrios de Colina;42,39611;-3,459788;65
Burgos;Basconcillos del Tozo;42,70267;-3,989552;336
Burgos;Bascuñana;42,42544;-3,082017;47
Burgos;Belbimbre;42,16871;-4,012369;77
Burgos;Belorado;42,42041;-3,189796;2172
Burgos;Berberana;42,91988;-3,060073;76
Burgos;Berlangas de Roa;41,6894;-3,87417;202
Burgos;Berzosa de Bureba;42,62693;-3,266128;41
Burgos;Bozoó;42,72657;-3,08537;108
Burgos;Brazacorta;41,71716;-3,367153;73
Burgos;Briviesca;42,55029;-3,323369;7937
Burgos;Bugedo;42,64932;-3,017947;177
Burgos;Buniel;42,30971;-3,823738;427
Burgos;Burgos;42,34087;-3,699731;178966
Burgos;Busto de Bureba;42,65941;-3,264715;199
Burgos;Cabañes de Esgueva;41,8313;-3,785393;223
Burgos;Cabezón de la Sierra;41,93455;-3,242159;59
Burgos;Caleruega;41,82503;-3,486718;491
Burgos;Campillo de Aranda;41,61026;-3,730296;203
Burgos;Campolara;42,11951;-3,427225;67
Burgos;Canicosa de la Sierra;41,93606;-3,042048;601
Burgos;Cantabrana;42,73465;-3,4672;31
Burgos;Carazo;41,96952;-3,353925;47
Burgos;Carcedo de Bureba;42,5783;-3,498399;43
Burgos;Carcedo de Burgos;42,2861;-3,623026;329
Burgos;Cardeñadijo;42,2997;-3,665262;1081
Burgos;Cardeñajimeno;42,33102;-3,621846;891
Burgos;Cardeñuela Riopico;42,35997;-3,55778;128
Burgos;Carrias;42,4817;-3,283208;30
Burgos;Cascajares de Bureba;42,67904;-3,237395;44
Burgos;Cascajares de la Sierra;42,06187;-3,39957;34
Burgos;Castellanos de Castro;42,32857;-4,03372;54
Burgos;Castil de Peones;42,48307;-3,38459;27
Burgos;Castildelgado;42,43724;-3,084511;59
Burgos;Castrillo de la Reina;41,98731;-3,237118;234
Burgos;Castrillo de la Vega;41,65073;-3,781646;677
Burgos;Castrillo de Riopisuerga;42,51493;-4,252292;66
Burgos;Castrillo del Val;42,31421;-3,584872;721
Burgos;Castrillo Matajudíos;42,31054;-4,173882;63
Burgos;Castrojeriz;42,28828;-4,138836;891
Burgos;Cavia;42,28385;-3,845257;284
Burgos;Cayuela;42,27256;-3,819528;171
Burgos;Cebrecos;41,9832;-3,596634;55
Burgos;Celada del Camino;42,26265;-3,933845;98
Burgos;Cerezo de Río Tirón;42,49125;-3,135633;653
Burgos;Cerratón de Juarros;42,42218;-3,373947;59
Burgos;Ciadoncha;42,1606;-3,9348;80
Burgos;Cillaperlata;42,78268;-3,358483;40
Burgos;Cilleruelo de Abajo;41,88422;-3,795598;282
Burgos;Cilleruelo de Arriba;41,90474;-3,660519;62
Burgos;Ciruelos de Cervera;41,90557;-3,530057;119
Burgos;Cogollos;42,20072;-3,699386;488
Burgos;Condado de Treviño;42,7349;-2,74691;1432
Burgos;Contreras;42,02149;-3,410147;97
Burgos;Coruña del Conde;41,76587;-3,391761;138
Burgos;Covarrubias;42,05919;-3,520237;639
Burgos;Cubillo del Campo;42,16857;-3,610348;102
Burgos;Cubo de Bureba;42,64042;-3,206735;116
Burgos;Cueva de Roa (La);41,66653;-3,939688;112
Burgos;Cuevas de San Clemente;42,12992;-3,568581;52
Burgos;Encío;42,66777;-3,084554;45
Burgos;Espinosa de Cervera;41,89632;-3,468393;107
Burgos;Espinosa de los Monteros;43,07687;-3,552301;2129
Burgos;Espinosa del Camino;42,40644;-3,281149;33
Burgos;Estépar;42,2767;-3,89849;739
Burgos;Fontioso;41,94261;-3,739049;64
Burgos;Frandovínez;42,30937;-3,838241;109
Burgos;Fresneda de la Sierra Tirón;42,31503;-3,13507;125
Burgos;Fresneña;42,41425;-3,134803;107
Burgos;Fresnillo de las Dueñas;41,64692;-3,644559;460
Burgos;Fresno de Río Tirón;42,4602;-3,17496;200
Burgos;Fresno de Rodilla;42,42011;-3,485178;47
Burgos;Frías;42,76148;-3,294353;274
Burgos;Fuentebureba;42,63403;-3,234902;53
Burgos;Fuentecén;41,62859;-3,869621;252
Burgos;Fuentelcésped;41,59122;-3,640737;198
Burgos;Fuentelisendo;41,6224;-3,901975;100
Burgos;Fuentemolinos;41,60551;-3,849833;104
Burgos;Fuentenebro;41,52533;-3,75369;158
Burgos;Fuentespina;41,63168;-3,686191;692
Burgos;Galbarros;42,5279;-3,437926;28
Burgos;Gallega (La);41,89865;-3,26404;72
Burgos;Grijalba;42,42995;-4,118997;128
Burgos;Grisaleña;42,59092;-3,26404;43
Burgos;Gumiel de Izán;41,7734;-3,688242;643
Burgos;Gumiel de Mercado;41,75608;-3,802108;413
Burgos;Hacinas;41,9852;-3,28705;179
Burgos;Haza;41,62142;-3,829452;33
Burgos;Hontanas;42,31303;-4,045938;59
Burgos;Hontangas;41,58269;-3,796304;123
Burgos;Hontoria de la Cantera;42,18913;-3,643586;122
Burgos;Hontoria de Valdearados;41,74445;-3,520228;237
Burgos;Hontoria del Pinar;41,8486;-3,162302;798
